date,store_id,item_id,price,promo,sales
2025-08-10,S01,I44,418.32,0,46
2025-08-11,S01,I44,411.17,0,42
2025-08-12,S01,I44,418.31,0,44
2025-08-13,S01,I44,416.17,0,40
2025-08-14,S01,I44,408.43,0,42
2025-08-15,S01,I44,419.74,0,42
2025-08-16,S01,I44,411.03,0,40
2025-08-17,S01,I44,413.98,0,44
2025-08-18,S01,I44,414.15,0,42
2025-08-19,S01,I44,409.35,0,44
2025-08-20,S01,I44,416.64,0,44
2025-08-21,S01,I44,411.43,0,37
2025-08-22,S01,I44,408.08,0,43
2025-08-23,S01,I44,409.9,0,49
2025-08-24,S01,I44,405.93,0,48
2025-08-25,S01,I44,407.85,0,34
2025-08-26,S01,I44,417.14,0,39
2025-08-27,S01,I44,407.06,0,41
2025-08-28,S01,I44,414.56,0,40
2025-08-29,S01,I44,410.85,0,34
2025-08-30,S01,I44,417.51,0,46
2025-08-31,S01,I44,413.1,0,44
2025-09-01,S01,I44,408.37,0,42
2025-09-02,S01,I44,415.52,0,42
2025-09-03,S01,I44,411.65,0,42
2025-09-04,S01,I44,415.86,0,39
2025-09-05,S01,I44,414.48,0,40
2025-09-06,S01,I44,408.96,0,46
2025-09-07,S01,I44,412.66,0,49
2025-09-08,S01,I44,410.9,0,39
2025-09-09,S01,I44,412.14,1,43
2025-09-10,S01,I44,412.63,0,43
2025-09-11,S01,I44,406.8,0,43
2025-09-12,S01,I44,414.37,0,42
2025-09-13,S01,I44,411.85,0,51
2025-09-14,S01,I44,408.07,0,53
2025-09-15,S01,I44,408.52,0,44
2025-09-16,S01,I44,406.22,0,38
2025-09-17,S01,I44,420.97,0,43
2025-09-18,S01,I44,413.04,0,41
2025-09-19,S01,I44,414.65,0,39
2025-09-20,S01,I44,418.93,1,49
2025-09-21,S01,I44,424.09,0,47
2025-09-22,S01,I44,410.33,0,43
2025-09-23,S01,I44,411.08,0,45
2025-09-24,S01,I44,409.14,0,42
2025-09-25,S01,I44,412.56,0,42
2025-09-26,S01,I44,405.94,0,40
2025-01-01,S01,I45,421.4,0,42
2025-01-02,S01,I45,418.17,0,36
2025-01-03,S01,I45,415.35,0,43
2025-01-04,S01,I45,410.33,1,53
2025-01-05,S01,I45,421.93,0,53
2025-01-06,S01,I45,414.41,0,41
2025-01-07,S01,I45,423.13,0,44
2025-01-08,S01,I45,414.98,0,39
2025-01-09,S01,I45,416.48,0,46
2025-01-10,S01,I45,411.19,0,45
2025-01-11,S01,I45,421.02,0,50
2025-01-12,S01,I45,409.5,0,47
2025-01-13,S01,I45,419.3,0,40
2025-01-14,S01,I45,421.71,1,45
2025-01-15,S01,I45,409.54,0,38
2025-01-16,S01,I45,419.92,0,42
2025-01-17,S01,I45,421.95,0,40
2025-01-18,S01,I45,417.93,0,48
2025-01-19,S01,I45,418.55,0,47
2025-01-20,S01,I45,417.74,0,38
2025-01-21,S01,I45,416.47,0,44
2025-01-22,S01,I45,412.1,0,41
2025-01-23,S01,I45,415.98,0,43
2025-01-24,S01,I45,414.99,0,37
2025-01-25,S01,I45,423.71,0,45
2025-01-26,S01,I45,415.93,0,46
2025-01-27,S01,I45,416.07,0,42
2025-01-28,S01,I45,416.96,0,41
2025-01-29,S01,I45,418.0,0,45
2025-01-30,S01,I45,413.1,0,44
2025-01-31,S01,I45,420.0,0,39
2025-02-01,S01,I45,415.88,0,56
2025-02-02,S01,I45,419.14,0,47
2025-02-03,S01,I45,412.59,0,45
2025-02-04,S01,I45,415.66,1,45
2025-02-05,S01,I45,422.15,0,43
2025-02-06,S01,I45,424.16,0,44
2025-02-07,S01,I45,418.88,1,41
2025-02-08,S01,I45,411.73,0,52
2025-02-09,S01,I45,408.84,0,45
2025-02-10,S01,I45,418.88,0,40
2025-02-11,S01,I45,424.13,1,44
2025-02-12,S01,I45,414.65,1,44
2025-02-13,S01,I45,415.45,0,39
2025-02-14,S01,I45,417.31,0,37
2025-02-15,S01,I45,426.28,0,49
2025-02-16,S01,I45,416.97,0,47
2025-02-17,S01,I45,417.04,0,40
2025-02-18,S01,I45,414.73,0,44
2025-02-19,S01,I45,416.66,0,46
2025-02-20,S01,I45,420.76,0,36
2025-02-21,S01,I45,413.65,0,46
2025-02-22,S01,I45,420.06,0,47
2025-02-23,S01,I45,420.23,1,48
2025-02-24,S01,I45,413.07,0,42
2025-02-25,S01,I45,419.43,0,41
2025-02-26,S01,I45,424.46,0,43
2025-02-27,S01,I45,411.35,0,41
2025-02-28,S01,I45,415.65,1,47
2025-03-01,S01,I45,417.27,0,46
2025-03-02,S01,I45,417.78,0,44
2025-03-03,S01,I45,412.44,0,43
2025-03-04,S01,I45,411.22,0,39
2025-03-05,S01,I45,413.28,0,42
2025-03-06,S01,I45,416.63,0,45
2025-03-07,S01,I45,414.35,0,40
2025-03-08,S01,I45,419.71,0,49
2025-03-09,S01,I45,421.06,0,47
2025-03-10,S01,I45,412.79,0,40
2025-03-11,S01,I45,417.56,0,36
2025-03-12,S01,I45,416.62,0,41
2025-03-13,S01,I45,426.4,0,40
2025-03-14,S01,I45,414.53,0,38
2025-03-15,S01,I45,417.86,0,41
2025-03-16,S01,I45,424.2,0,42
2025-03-17,S01,I45,408.26,0,46
2025-03-18,S01,I45,422.14,0,41
2025-03-19,S01,I45,413.76,0,37
2025-03-20,S01,I45,410.41,0,39
2025-03-21,S01,I45,417.48,0,41
2025-03-22,S01,I45,417.04,0,48
2025-03-23,S01,I45,418.7,0,46
2025-03-24,S01,I45,419.24,0,47
2025-03-25,S01,I45,415.81,0,47
2025-03-26,S01,I45,423.27,0,42
2025-03-27,S01,I45,421.81,0,40
2025-03-28,S01,I45,418.04,0,42
2025-03-29,S01,I45,417.68,0,43
2025-03-30,S01,I45,420.98,0,50
2025-03-31,S01,I45,416.42,0,41
2025-04-01,S01,I45,411.34,0,37
2025-04-02,S01,I45,415.83,0,39
2025-04-03,S01,I45,414.9,0,43
2025-04-04,S01,I45,416.81,0,36
2025-04-05,S01,I45,411.53,0,44
2025-04-06,S01,I45,412.06,0,46
2025-04-07,S01,I45,420.87,0,44
2025-04-08,S01,I45,416.57,0,46
2025-04-09,S01,I45,415.15,0,42
2025-04-10,S01,I45,414.57,0,31
2025-04-11,S01,I45,415.67,0,38
2025-04-12,S01,I45,416.97,0,57
2025-04-13,S01,I45,409.68,0,47
2025-04-14,S01,I45,414.71,0,33
2025-04-15,S01,I45,417.1,0,48
2025-04-16,S01,I45,415.72,0,37
2025-04-17,S01,I45,409.34,0,43
2025-04-18,S01,I45,416.41,0,37
2025-04-19,S01,I45,416.17,0,54
2025-04-20,S01,I45,413.54,0,43
2025-04-21,S01,I45,412.61,0,39
2025-04-22,S01,I45,417.11,0,44
2025-04-23,S01,I45,416.76,0,39
2025-04-24,S01,I45,418.18,0,42
2025-04-25,S01,I45,424.65,0,43
2025-04-26,S01,I45,418.62,0,47
2025-04-27,S01,I45,413.42,1,49
2025-04-28,S01,I45,421.35,0,39
2025-04-29,S01,I45,415.32,0,40
2025-04-30,S01,I45,415.33,0,43
2025-05-01,S01,I45,412.72,0,43
2025-05-02,S01,I45,418.62,0,42
2025-05-03,S01,I45,415.13,0,49
2025-05-04,S01,I45,419.87,0,42
2025-05-05,S01,I45,418.71,0,42
2025-05-06,S01,I45,412.99,0,41
2025-05-07,S01,I45,412.56,0,42
2025-05-08,S01,I45,417.36,0,43
2025-05-09,S01,I45,421.35,0,38
2025-05-10,S01,I45,420.62,0,47
2025-05-11,S01,I45,422.47,0,51
2025-05-12,S01,I45,417.05,0,42
2025-05-13,S01,I45,420.04,0,41
2025-05-14,S01,I45,420.96,0,37
2025-05-15,S01,I45,424.46,0,43
2025-05-16,S01,I45,418.08,0,37
2025-05-17,S01,I45,414.94,0,46
2025-05-18,S01,I45,421.1,0,45
2025-05-19,S01,I45,411.19,0,42
2025-05-20,S01,I45,420.82,0,39
2025-05-21,S01,I45,421.87,1,45
2025-05-22,S01,I45,420.57,0,38
2025-05-23,S01,I45,412.75,0,40
2025-05-24,S01,I45,417.4,0,48
2025-05-25,S01,I45,420.87,0,46
2025-05-26,S01,I45,418.62,0,40
2025-05-27,S01,I45,416.67,0,41
2025-05-28,S01,I45,417.38,0,44
2025-05-29,S01,I45,428.84,0,43
2025-05-30,S01,I45,412.56,0,37
2025-05-31,S01,I45,411.44,0,49
2025-06-01,S01,I45,412.75,0,51
2025-06-02,S01,I45,425.04,0,43
2025-06-03,S01,I45,419.4,0,34
2025-06-04,S01,I45,414.28,0,42
2025-06-05,S01,I45,425.43,0,45
2025-06-06,S01,I45,411.96,0,40
2025-06-07,S01,I45,414.14,0,56
2025-06-08,S01,I45,411.79,0,40
2025-06-09,S01,I45,416.79,0,41
2025-06-10,S01,I45,418.38,1,48
2025-06-11,S01,I45,417.09,0,41
2025-06-12,S01,I45,421.28,0,41
2025-06-13,S01,I45,414.9,0,38
2025-06-14,S01,I45,415.35,0,45
2025-06-15,S01,I45,417.7,0,49
2025-06-16,S01,I45,423.84,1,40
2025-06-17,S01,I45,418.34,0,44
2025-06-18,S01,I45,415.33,0,41
2025-06-19,S01,I45,419.69,0,43
2025-06-20,S01,I45,415.63,0,43
2025-06-21,S01,I45,417.51,0,58
2025-06-22,S01,I45,415.77,0,51
2025-06-23,S01,I45,411.58,0,37
2025-06-24,S01,I45,413.87,0,47
2025-06-25,S01,I45,422.59,1,38
2025-06-26,S01,I45,417.67,0,40
2025-06-27,S01,I45,417.06,1,46
2025-06-28,S01,I45,416.59,0,46
2025-06-29,S01,I45,415.29,1,53
2025-06-30,S01,I45,416.63,0,40
2025-07-01,S01,I45,414.94,0,45
2025-07-02,S01,I45,417.46,0,39
2025-07-03,S01,I45,412.22,0,41
2025-07-04,S01,I45,419.2,0,46
2025-07-05,S01,I45,416.13,0,50
2025-07-06,S01,I45,411.3,0,46
2025-07-07,S01,I45,415.26,1,47
2025-07-08,S01,I45,414.85,0,47
2025-07-09,S01,I45,420.43,0,37
2025-07-10,S01,I45,415.73,0,38
2025-07-11,S01,I45,413.25,0,39
2025-07-12,S01,I45,408.42,0,48
2025-07-13,S01,I45,414.06,0,50
2025-07-14,S01,I45,421.1,0,39
2025-07-15,S01,I45,418.24,0,38
2025-07-16,S01,I45,412.92,0,37
2025-07-17,S01,I45,415.69,0,38
2025-07-18,S01,I45,416.72,0,39
2025-07-19,S01,I45,422.67,0,40
2025-07-20,S01,I45,416.42,0,45
2025-07-21,S01,I45,414.27,0,38
2025-07-22,S01,I45,417.79,0,40
2025-07-23,S01,I45,418.93,0,46
2025-07-24,S01,I45,419.44,1,41
2025-07-25,S01,I45,419.36,0,44
2025-07-26,S01,I45,424.95,0,52
2025-07-27,S01,I45,411.55,1,55
2025-07-28,S01,I45,415.86,0,42
2025-07-29,S01,I45,416.33,0,45
2025-07-30,S01,I45,411.24,0,43
2025-07-31,S01,I45,411.91,0,44
2025-08-01,S01,I45,415.34,0,41
2025-08-02,S01,I45,414.91,0,44
2025-08-03,S01,I45,414.31,0,50
2025-08-04,S01,I45,409.19,0,49
2025-08-05,S01,I45,411.89,1,45
2025-08-06,S01,I45,414.08,0,41
2025-08-07,S01,I45,415.37,0,41
2025-08-08,S01,I45,417.5,0,36
2025-08-09,S01,I45,415.28,0,44
2025-08-10,S01,I45,413.65,0,48
2025-08-11,S01,I45,417.74,0,41
2025-08-12,S01,I45,417.34,0,41
2025-08-13,S01,I45,412.6,0,41
2025-08-14,S01,I45,424.16,0,41
2025-08-15,S01,I45,407.19,0,39
2025-08-16,S01,I45,418.96,0,48
2025-08-17,S01,I45,419.94,0,48
2025-08-18,S01,I45,420.46,0,38
2025-08-19,S01,I45,417.62,0,42
2025-08-20,S01,I45,410.84,0,39
2025-08-21,S01,I45,424.12,1,48
2025-08-22,S01,I45,410.86,0,41
2025-08-23,S01,I45,412.02,0,48
2025-08-24,S01,I45,414.15,0,47
2025-08-25,S01,I45,411.23,0,41
2025-08-26,S01,I45,411.26,1,47
2025-08-27,S01,I45,412.74,0,43
2025-08-28,S01,I45,408.5,0,41
2025-08-29,S01,I45,416.73,0,41
2025-08-30,S01,I45,414.51,0,46
2025-08-31,S01,I45,415.27,0,41
2025-09-01,S01,I45,417.39,0,41
2025-09-02,S01,I45,415.75,0,37
2025-09-03,S01,I45,413.64,0,39
2025-09-04,S01,I45,418.07,0,38
2025-09-05,S01,I45,415.15,0,39
2025-09-06,S01,I45,413.0,0,45
2025-09-07,S01,I45,415.66,0,48
2025-09-08,S01,I45,421.32,0,42
2025-09-09,S01,I45,413.96,0,41
2025-09-10,S01,I45,418.85,1,50
2025-09-11,S01,I45,412.28,0,50
2025-09-12,S01,I45,416.33,0,42
2025-09-13,S01,I45,417.33,0,50
2025-09-14,S01,I45,412.76,0,48
2025-09-15,S01,I45,414.82,0,43
2025-09-16,S01,I45,412.45,0,36
2025-09-17,S01,I45,412.81,0,33
2025-09-18,S01,I45,416.16,0,35
2025-09-19,S01,I45,422.65,0,39
2025-09-20,S01,I45,417.89,0,51
2025-09-21,S01,I45,416.35,0,48
2025-09-22,S01,I45,421.9,0,40
2025-09-23,S01,I45,411.0,0,43
2025-09-24,S01,I45,421.63,0,42
2025-09-25,S01,I45,414.76,0,37
2025-09-26,S01,I45,417.39,0,42
2025-01-01,S01,I46,421.98,0,44
2025-01-02,S01,I46,421.21,0,48
2025-01-03,S01,I46,417.84,0,41
2025-01-04,S01,I46,422.62,0,52
2025-01-05,S01,I46,417.66,1,51
2025-01-06,S01,I46,417.64,0,48
2025-01-07,S01,I46,419.1,0,40
2025-01-08,S01,I46,421.32,0,43
2025-01-09,S01,I46,415.32,0,42
2025-01-10,S01,I46,415.76,0,46
2025-01-11,S01,I46,412.39,0,51
2025-01-12,S01,I46,418.19,0,44
2025-01-13,S01,I46,423.53,0,40
2025-01-14,S01,I46,432.17,1,53
2025-01-15,S01,I46,420.29,0,42
2025-01-16,S01,I46,425.89,0,44
2025-01-17,S01,I46,419.45,0,38
2025-01-18,S01,I46,419.75,0,47
2025-01-19,S01,I46,418.82,0,45
2025-01-20,S01,I46,419.14,0,44
2025-01-21,S01,I46,419.17,0,44
2025-01-22,S01,I46,418.01,0,45
2025-01-23,S01,I46,426.41,0,38
2025-01-24,S01,I46,421.53,1,48
2025-01-25,S01,I46,416.47,0,47
2025-01-26,S01,I46,421.88,0,40
2025-01-27,S01,I46,423.31,0,43
2025-01-28,S01,I46,414.39,0,45
2025-01-29,S01,I46,423.47,0,46
2025-01-30,S01,I46,422.94,0,41
2025-01-31,S01,I46,420.82,0,44
2025-02-01,S01,I46,425.66,0,49
2025-02-02,S01,I46,423.36,0,45
2025-02-03,S01,I46,417.71,0,39
2025-02-04,S01,I46,419.92,0,41
2025-02-05,S01,I46,425.02,0,41
2025-02-06,S01,I46,417.51,0,42
2025-02-07,S01,I46,417.82,0,40
2025-02-08,S01,I46,420.55,0,48
2025-02-09,S01,I46,418.54,0,44
2025-02-10,S01,I46,429.32,1,51
2025-02-11,S01,I46,424.89,0,36
2025-02-12,S01,I46,428.19,0,41
2025-02-13,S01,I46,424.34,0,41
2025-02-14,S01,I46,420.28,0,41
2025-02-15,S01,I46,411.47,1,50
2025-02-16,S01,I46,420.83,0,43
2025-02-17,S01,I46,414.92,0,42
2025-02-18,S01,I46,413.13,0,41
2025-02-19,S01,I46,424.1,0,43
2025-02-20,S01,I46,414.97,0,36
2025-02-21,S01,I46,416.5,0,47
2025-02-22,S01,I46,417.44,0,47
2025-02-23,S01,I46,419.93,0,38
2025-02-24,S01,I46,419.1,0,42
2025-02-25,S01,I46,422.34,1,45
2025-02-26,S01,I46,421.66,0,38
2025-02-27,S01,I46,413.05,0,45
2025-02-28,S01,I46,425.48,0,44
2025-03-01,S01,I46,414.75,1,53
2025-03-02,S01,I46,415.28,1,53
2025-03-03,S01,I46,426.35,0,43
2025-03-04,S01,I46,418.98,0,37
2025-03-05,S01,I46,423.81,0,42
2025-03-06,S01,I46,422.14,0,45
2025-03-07,S01,I46,421.07,0,45
2025-03-08,S01,I46,416.43,0,44
2025-03-09,S01,I46,418.44,0,48
2025-03-10,S01,I46,425.94,0,38
2025-03-11,S01,I46,416.47,0,42
2025-03-12,S01,I46,419.5,0,39
2025-03-13,S01,I46,421.29,0,39
2025-03-14,S01,I46,417.63,0,42
2025-03-15,S01,I46,416.44,0,45
2025-03-16,S01,I46,418.49,0,45
2025-03-17,S01,I46,418.41,0,42
2025-03-18,S01,I46,413.2,0,37
2025-03-19,S01,I46,420.31,0,40
2025-03-20,S01,I46,424.52,0,37
2025-03-21,S01,I46,405.81,0,37
2025-03-22,S01,I46,419.94,0,51
2025-03-23,S01,I46,407.19,1,51
2025-03-24,S01,I46,425.11,0,39
2025-03-25,S01,I46,416.84,0,44
2025-03-26,S01,I46,419.24,0,46
2025-03-27,S01,I46,415.15,0,42
2025-03-28,S01,I46,427.1,0,44
2025-03-29,S01,I46,427.53,1,51
2025-03-30,S01,I46,414.75,0,48
2025-03-31,S01,I46,414.29,0,41
2025-04-01,S01,I46,422.55,0,42
2025-04-02,S01,I46,422.65,0,44
2025-04-03,S01,I46,417.65,0,37
2025-04-04,S01,I46,414.97,0,39
2025-04-05,S01,I46,425.21,0,46
2025-04-06,S01,I46,418.12,0,44
2025-04-07,S01,I46,417.89,0,42
2025-04-08,S01,I46,419.67,0,42
2025-04-09,S01,I46,413.27,0,42
2025-04-10,S01,I46,416.67,0,40
2025-04-11,S01,I46,415.15,0,45
2025-04-12,S01,I46,411.24,0,48
2025-04-13,S01,I46,415.73,0,47
2025-04-14,S01,I46,418.94,0,42
2025-04-15,S01,I46,415.97,0,44
2025-04-16,S01,I46,418.58,0,42
2025-04-17,S01,I46,414.88,1,44
2025-04-18,S01,I46,421.59,0,47
2025-04-19,S01,I46,423.09,0,49
2025-04-20,S01,I46,421.79,0,44
2025-04-21,S01,I46,419.78,1,41
2025-04-22,S01,I46,422.42,0,43
2025-04-23,S01,I46,416.68,0,45
2025-04-24,S01,I46,415.97,0,43
2025-04-25,S01,I46,418.86,0,43
2025-04-26,S01,I46,416.97,0,49
2025-04-27,S01,I46,424.64,0,47
2025-04-28,S01,I46,427.25,0,36
2025-04-29,S01,I46,429.7,0,39
2025-04-30,S01,I46,422.87,1,49
2025-05-01,S01,I46,420.63,0,43
2025-05-02,S01,I46,411.34,1,46
2025-05-03,S01,I46,417.52,0,46
2025-05-04,S01,I46,416.23,0,48
2025-05-05,S01,I46,416.53,0,40
2025-05-06,S01,I46,424.61,0,41
2025-05-07,S01,I46,425.0,0,42
2025-05-08,S01,I46,417.51,0,39
2025-05-09,S01,I46,416.74,1,49
2025-05-10,S01,I46,418.32,0,47
2025-05-11,S01,I46,411.88,0,49
2025-05-12,S01,I46,424.35,0,42
2025-05-13,S01,I46,422.51,0,46
2025-05-14,S01,I46,414.25,0,43
2025-05-15,S01,I46,414.33,0,43
2025-05-16,S01,I46,425.85,0,43
2025-05-17,S01,I46,422.59,0,54
2025-05-18,S01,I46,426.63,0,47
2025-05-19,S01,I46,416.2,0,42
2025-05-20,S01,I46,426.51,0,42
2025-05-21,S01,I46,415.54,0,36
2025-05-22,S01,I46,419.98,0,42
2025-05-23,S01,I46,412.41,0,44
2025-05-24,S01,I46,417.34,0,49
2025-05-25,S01,I46,420.13,0,52
2025-05-26,S01,I46,417.74,1,49
2025-05-27,S01,I46,421.93,0,43
2025-05-28,S01,I46,416.15,0,44
2025-05-29,S01,I46,419.41,1,47
2025-05-30,S01,I46,418.07,1,46
2025-05-31,S01,I46,418.02,0,47
2025-06-01,S01,I46,422.62,0,40
2025-06-02,S01,I46,416.6,1,51
2025-06-03,S01,I46,418.66,0,41
2025-06-04,S01,I46,417.45,0,38
2025-06-05,S01,I46,425.78,0,40
2025-06-06,S01,I46,419.2,0,47
2025-06-07,S01,I46,419.23,0,48
2025-06-08,S01,I46,418.2,0,48
2025-06-09,S01,I46,421.02,0,48
2025-06-10,S01,I46,417.61,0,44
2025-06-11,S01,I46,417.43,0,41
2025-06-12,S01,I46,417.43,0,36
2025-06-13,S01,I46,419.5,1,48
2025-06-14,S01,I46,423.57,0,45
2025-06-15,S01,I46,417.95,0,49
2025-06-16,S01,I46,413.99,0,41
2025-06-17,S01,I46,413.27,0,43
2025-06-18,S01,I46,430.83,0,44
2025-06-19,S01,I46,415.93,0,36
2025-06-20,S01,I46,426.81,0,42
2025-06-21,S01,I46,418.26,0,47
2025-06-22,S01,I46,415.37,0,48
2025-06-23,S01,I46,418.89,0,43
2025-06-24,S01,I46,421.71,0,42
2025-06-25,S01,I46,418.3,1,44
2025-06-26,S01,I46,416.8,0,38
2025-06-27,S01,I46,412.96,0,37
2025-06-28,S01,I46,416.7,0,48
2025-06-29,S01,I46,420.82,0,49
2025-06-30,S01,I46,413.02,0,40
2025-07-01,S01,I46,417.45,0,44
2025-07-02,S01,I46,420.27,0,41
2025-07-03,S01,I46,423.98,0,41
2025-07-04,S01,I46,414.76,0,37
2025-07-05,S01,I46,427.35,0,46
2025-07-06,S01,I46,421.04,0,50
2025-07-07,S01,I46,414.53,0,46
2025-07-08,S01,I46,419.79,0,41
2025-07-09,S01,I46,416.31,0,44
2025-07-10,S01,I46,412.94,0,46
2025-07-11,S01,I46,418.56,0,39
2025-07-12,S01,I46,418.66,1,53
2025-07-13,S01,I46,420.32,0,48
2025-07-14,S01,I46,415.4,0,45
2025-07-15,S01,I46,415.69,0,39
2025-07-16,S01,I46,422.96,0,42
2025-07-17,S01,I46,422.25,0,41
2025-07-18,S01,I46,414.22,0,43
2025-07-19,S01,I46,412.52,0,51
2025-07-20,S01,I46,414.72,0,52
2025-07-21,S01,I46,423.67,0,45
2025-07-22,S01,I46,407.64,0,38
2025-07-23,S01,I46,416.86,0,40
2025-07-24,S01,I46,422.89,0,44
2025-07-25,S01,I46,419.97,0,43
2025-07-26,S01,I46,418.59,0,47
2025-07-27,S01,I46,422.89,0,45
2025-07-28,S01,I46,418.31,0,30
2025-07-29,S01,I46,417.02,0,37
2025-07-30,S01,I46,422.2,0,40
2025-07-31,S01,I46,426.86,0,41
2025-08-01,S01,I46,410.09,0,43
2025-08-02,S01,I46,416.06,0,49
2025-08-03,S01,I46,417.97,0,54
2025-08-04,S01,I46,416.94,0,39
2025-08-05,S01,I46,419.44,0,36
2025-08-06,S01,I46,419.11,0,39
2025-08-07,S01,I46,414.31,0,46
2025-08-08,S01,I46,421.49,0,41
2025-08-09,S01,I46,418.71,0,50
2025-08-10,S01,I46,424.2,0,46
2025-08-11,S01,I46,423.47,0,40
2025-08-12,S01,I46,418.35,0,36
2025-08-13,S01,I46,421.32,0,40
2025-08-14,S01,I46,410.02,0,41
2025-08-15,S01,I46,410.69,0,44
2025-08-16,S01,I46,423.57,0,49
2025-08-17,S01,I46,418.65,0,53
2025-08-18,S01,I46,424.28,1,46
2025-08-19,S01,I46,423.59,0,42
2025-08-20,S01,I46,413.06,1,46
2025-08-21,S01,I46,421.81,0,39
2025-08-22,S01,I46,416.06,0,43
2025-08-23,S01,I46,417.98,0,47
2025-08-24,S01,I46,414.1,0,52
2025-08-25,S01,I46,423.18,0,39
2025-08-26,S01,I46,421.15,0,40
2025-08-27,S01,I46,416.79,0,38
2025-08-28,S01,I46,416.08,0,42
2025-08-29,S01,I46,422.29,0,37
2025-08-30,S01,I46,416.05,0,47
2025-08-31,S01,I46,416.77,0,44
2025-09-01,S01,I46,416.27,0,38
2025-09-02,S01,I46,416.23,0,39
2025-09-03,S01,I46,421.92,0,44
2025-09-04,S01,I46,420.11,0,41
2025-09-05,S01,I46,416.95,0,41
2025-09-06,S01,I46,414.99,0,49
2025-09-07,S01,I46,419.13,0,45
2025-09-08,S01,I46,418.12,0,36
2025-09-09,S01,I46,422.31,0,38
2025-09-10,S01,I46,416.29,0,41
2025-09-11,S01,I46,420.92,0,41
2025-09-12,S01,I46,418.18,0,43
2025-09-13,S01,I46,420.35,1,52
2025-09-14,S01,I46,425.7,0,50
2025-09-15,S01,I46,418.15,0,42
2025-09-16,S01,I46,427.89,0,37
2025-09-17,S01,I46,418.34,0,34
2025-09-18,S01,I46,415.03,0,38
2025-09-19,S01,I46,425.47,0,42
2025-09-20,S01,I46,426.46,0,49
2025-09-21,S01,I46,415.45,0,47
2025-09-22,S01,I46,416.04,0,42
2025-09-23,S01,I46,422.47,0,45
2025-09-24,S01,I46,421.49,0,41
2025-09-25,S01,I46,415.96,0,42
2025-09-26,S01,I46,415.62,1,51
2025-01-01,S01,I47,423.34,0,36
2025-01-02,S01,I47,421.66,0,47
2025-01-03,S01,I47,424.51,1,39
2025-01-04,S01,I47,424.5,0,45
2025-01-05,S01,I47,425.86,0,46
2025-01-06,S01,I47,414.03,0,37
2025-01-07,S01,I47,429.66,0,41
2025-01-08,S01,I47,424.27,0,42
2025-01-09,S01,I47,420.47,0,44
2025-01-10,S01,I47,421.78,0,44
2025-01-11,S01,I47,424.8,0,48
2025-01-12,S01,I47,423.14,0,51
2025-01-13,S01,I47,423.2,0,44
2025-01-14,S01,I47,421.83,0,41
2025-01-15,S01,I47,428.87,0,42
2025-01-16,S01,I47,423.56,0,40
2025-01-17,S01,I47,426.75,0,38
2025-01-18,S01,I47,430.93,0,49
2025-01-19,S01,I47,426.05,0,43
2025-01-20,S01,I47,423.4,1,46
2025-01-21,S01,I47,414.84,1,40
2025-01-22,S01,I47,420.56,0,42
2025-01-23,S01,I47,430.68,0,40
2025-01-24,S01,I47,423.52,0,44
2025-01-25,S01,I47,416.87,1,52
2025-01-26,S01,I47,421.35,0,48
2025-01-27,S01,I47,417.48,0,42
2025-01-28,S01,I47,420.37,0,40
2025-01-29,S01,I47,420.59,0,40
2025-01-30,S01,I47,419.86,0,40
2025-01-31,S01,I47,422.51,0,42
2025-02-01,S01,I47,414.03,0,46
2025-02-02,S01,I47,424.85,0,49
2025-02-03,S01,I47,427.93,0,37
2025-02-04,S01,I47,414.84,0,37
2025-02-05,S01,I47,426.45,0,48
2025-02-06,S01,I47,424.82,0,41
2025-02-07,S01,I47,423.66,0,39
2025-02-08,S01,I47,422.39,0,48
2025-02-09,S01,I47,423.1,0,50
2025-02-10,S01,I47,425.67,0,44
2025-02-11,S01,I47,423.07,0,40
2025-02-12,S01,I47,432.97,0,40
2025-02-13,S01,I47,419.66,1,46
2025-02-14,S01,I47,428.78,0,43
2025-02-15,S01,I47,421.69,0,48
2025-02-16,S01,I47,420.62,0,45
2025-02-17,S01,I47,426.23,0,40
2025-02-18,S01,I47,420.97,0,41
2025-02-19,S01,I47,429.16,1,51
2025-02-20,S01,I47,419.21,0,41
2025-02-21,S01,I47,427.28,1,57
2025-02-22,S01,I47,424.61,0,47
2025-02-23,S01,I47,421.54,0,43
2025-02-24,S01,I47,418.27,0,43
2025-02-25,S01,I47,418.26,0,45
2025-02-26,S01,I47,418.8,0,43
2025-02-27,S01,I47,426.63,0,42
2025-02-28,S01,I47,422.38,0,41
2025-03-01,S01,I47,425.36,0,47
2025-03-02,S01,I47,422.81,0,41
2025-03-03,S01,I47,417.81,0,44
2025-03-04,S01,I47,423.62,1,46
2025-03-05,S01,I47,424.65,1,50
2025-03-06,S01,I47,415.21,0,40
2025-03-07,S01,I47,419.82,0,42
2025-03-08,S01,I47,418.94,0,52
2025-03-09,S01,I47,417.18,0,52
2025-03-10,S01,I47,422.78,0,44
2025-03-11,S01,I47,423.3,0,36
2025-03-12,S01,I47,427.45,0,38
2025-03-13,S01,I47,425.43,0,44
2025-03-14,S01,I47,420.98,0,40
2025-03-15,S01,I47,420.99,0,48
2025-03-16,S01,I47,429.29,0,49
2025-03-17,S01,I47,424.23,0,43
2025-03-18,S01,I47,426.8,0,39
2025-03-19,S01,I47,416.55,0,45
2025-03-20,S01,I47,415.86,0,40
